seller_id,mean_log_price,mean_review_score,last_order_timestamp,first_order_timestamp,mean_installments,median_freight,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_voucher,health_beauty,sports_leisure,housewares,auto,furniture_decor,computers_accessories,cool_stuff,NA_category,toys,baby,others
41c2bad7229b0c25e6becf179ebf63ff,3.5263605246161616,4.956521739130435,2018-07-20,2017-11-27,2.0869565217391304,8.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41c9d3997dd3c072c31139dc5bb5761f,5.798619862799931,4.333333333333333,2017-03-05,2017-01-27,7.666666666666667,34.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41da412d33e8da4f22baf55cb1bde82c,3.627919302358031,4.6521739130434785,2018-06-20,2018-01-24,2.0869565217391304,18.23,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
41e0fa5761c886a630994a55c12087e7,4.4388192232884585,5.0,2018-06-14,2018-04-03,2.0,8.89,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4200ddf1967c5e41e48db62bc6d4b5ac,2.849965642482564,3.9767441860465116,2018-04-18,2017-08-20,2.627906976744186,11.85,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
4221a7df464f1fe2955934e30ff3a5a1,5.135210028677887,4.8,2018-08-13,2018-06-27,2.2,53.54,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
422be4cc81a457fdb46f47edeb968ae5,5.480222169845649,5.0,2017-01-26,2017-01-26,6.0,77.47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
427165bf50f8ca07efc7bdc2bfcf1688,5.445144526787496,3.2,2018-04-26,2018-04-05,3.6,18.23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
42b6488f5b8246d9141712abd4b1b693,4.653707224871434,4.0,2018-08-14,2018-04-12,6.0,20.905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
42b729f859728f5079499127a9c2ef37,3.3985864226202693,4.3283582089552235,2018-08-23,2018-01-09,2.014925373134328,7.46,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
42bde9fef835393bb8a8849cb6b7f245,4.9288672634189545,4.2,2018-08-19,2017-07-06,3.85,16.795,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
42d4b7e70819438f5ada61c965e92d7e,2.8000482119877397,1.0,2018-03-20,2018-03-20,4.0,20.47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
42ef3192a9ff87a22d1867b74b3ee205,3.78371816550875,4.666666666666667,2018-08-02,2018-01-02,1.5,12.33,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
42fa4ee7240e9b8eb4576358ec142ba7,5.15043544143524,4.7272727272727275,2018-07-09,2018-02-04,4.045454545454546,19.81,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
42fb44130ac3134cde8e35cf8ec7df25,3.0310638825339518,3.6666666666666665,2017-03-23,2017-02-04,1.0,10.96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
430315b7bb4b6e4b3c978f9dfa9b0558,4.494476859614472,3.909090909090909,2018-08-06,2018-01-09,3.5,22.85,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
4305fe92735c8a43d154ff6dd2b8d927,4.882443331601129,3.9047619047619047,2018-08-25,2017-07-26,3.5714285714285716,17.42,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
431050a06a317f2b38168dec3dcd2b46,4.729369411349816,4.25,2018-08-06,2018-04-28,4.0,18.69,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
431af27f296bc6519d890aa5a05fdb11,4.5674521915251525,3.669172932330827,2018-07-31,2017-04-26,3.5338345864661656,15.51,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4324dd16853115efb0fd9d0d131ba6f4,3.977528076948339,4.315789473684211,2018-03-06,2017-05-31,1.7894736842105263,16.11,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
432c37c9dfba871172ec162e20118b8c,3.7764369496185415,4.2,2018-04-12,2017-03-02,2.5166666666666666,16.235,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
432c67955c0acd1fd6b0b5d678766a71,5.817530380846886,2.3333333333333335,2017-02-01,2016-10-04,1.3333333333333333,60.41,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
43402bdf22aa2310e8f99e2f94f78628,4.798607707506094,2.8,2018-06-28,2018-05-14,1.0,34.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4342d4b2ba6b161468c63a7e7cfce593,4.920202851924808,1.2380952380952381,2018-07-25,2017-12-23,3.0476190476190474,14.66,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
436bf27f2f18474fc6047702e9f8a866,3.3978584803966405,5.0,2017-01-18,2017-01-18,4.0,14.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4371b634e0efc0e22b09b52907d9d469,4.07448126046393,4.380530973451328,2018-08-13,2017-06-16,2.2920353982300883,14.34,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
43753b27d77860f1654aa72e251a7878,3.173878458937465,5.0,2017-09-08,2017-09-08,5.0,42.38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4391ea5c5990502176a1dcda44a2373d,5.942025673237347,4.8,2018-05-16,2017-10-15,7.4,29.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
439a47cc365d6e3bd526812ea9de3c29,4.349769671388109,4.0,2018-07-05,2017-08-21,2.230769230769231,17.14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
43a1d4bab73b816e44ef4e4facd9f9b5,5.24649761781824,4.0,2017-02-20,2017-02-20,1.0,15.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43a5d4a57af536fddc96d08be3afdfcb,4.31748811353631,1.0,2017-06-14,2017-06-14,10.0,24.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43b2c864251aa0ce4030c746984e088a,3.8225816671648927,3.0,2018-08-23,2018-07-28,2.0,17.26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
43f8c9950d11ecd03a0304a49e010da6,4.548107883555834,4.590909090909091,2018-05-29,2017-07-27,3.227272727272727,14.57,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
44073f8b7e41514de3b7815dd0237f4f,4.5851106309055325,3.7278481012658227,2018-08-08,2017-02-22,3.1645569620253164,17.755000000000003,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
440dd6ab244315c632130ecfb63827b1,4.837816711252537,3.808080808080808,2018-08-04,2016-10-04,3.4242424242424243,18.3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
443d880f15cbd3572885e1d44bf2c478,3.858622228701031,2.0,2017-07-21,2017-07-21,1.0,15.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4450bd8327d471c4a11a83d1445b1b62,5.293304824724492,5.0,2017-04-11,2017-04-11,10.0,15.56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
446cc09cdbb130904da114e807dbec40,3.6812329912248516,4.666666666666667,2018-06-04,2018-03-06,1.3333333333333333,12.79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44717f64ec2a457979cf83c429077666,3.3478077976112153,5.0,2018-08-18,2018-08-01,1.0,18.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
447d377bdb757058acb569025ee18a93,4.174233411906258,5.0,2018-02-02,2018-02-02,3.0,18.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44ed138eca6214d572ce1d813fb0049b,3.7615252110723714,4.666666666666667,2018-08-21,2018-08-08,2.3333333333333335,16.47,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
44f091b5abab8018f682fce8124b85e5,5.186245286354791,2.5,2017-11-13,2017-09-11,2.1666666666666665,15.7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45213867cefbf2cd4c6177e10216a951,5.826068923867226,3.857142857142857,2017-10-11,2017-01-27,5.5,28.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4559697a8f7e637227c2eeaed843baff,4.382651606017485,4.088888888888889,2018-06-27,2017-02-14,2.1777777777777776,17.74,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
455befea1bb853c75ccbca94cff26e5c,2.995232148512309,3.0,2018-06-07,2018-06-07,1.0,22.06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455c5640e8c5bd1b2ee85c0158f85727,6.4270982981045295,4.5,2018-05-14,2018-02-15,6.125,35.92,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
455f46ef09a9e45667e2981df84b5cc2,3.3978584803966405,2.5,2018-08-07,2018-08-07,2.0,15.59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
457fe919b032a3f7dadba6fb92cf7855,4.312173363153128,4.833333333333333,2018-08-06,2018-05-02,2.5833333333333335,11.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
458c6fa920810ce2492da71bc26d9eec,5.935898981658274,2.5,2017-12-21,2017-12-12,12.5,52.805,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
458d868c9642f55f18f04e951a3fdde6,7.214504414151143,5.0,2017-08-01,2017-05-31,8.5,52.375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45a3d05fb00435e52a28859dd03703b3,7.1693500166706,5.0,2017-02-03,2017-02-03,1.0,24.79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45ba18c210d42734ec52c0c1c574e9ee,4.316525447679307,3.8222222222222224,2018-08-23,2018-04-03,2.688888888888889,18.13,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
45c20d94d9171b0bcfab3c955e47d67b,2.9283779614205407,4.5,2017-08-30,2017-05-05,2.0,15.575,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
45d33f715e24d15a6ccf5c17b3a23e3c,4.139033123225193,4.064516129032258,2018-08-17,2016-10-03,2.6129032258064515,13.03,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1
461ff5303b6c9c1a4a07f40c5aece516,3.5328154387293633,3.6666666666666665,2018-07-14,2018-02-23,1.6666666666666667,22.16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
466222e777149751370e7e98fb623b0c,4.476199804691132,5.0,2018-08-06,2018-08-06,10.0,17.55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4677a5437afda5fa7140b927b07be1cc,5.31458357487537,4.363636363636363,2018-08-09,2018-04-13,3.090909090909091,27.34,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
46dc3b2cc0980fb8ec44634e21d2718e,5.273057433047267,4.148479427549195,2018-08-17,2016-10-04,4.175313059033989,17.86,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
46ef1a25845fc051c2998d878354810c,3.7456969387810957,4.4,2018-08-17,2017-09-13,2.0,19.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4736e9d642ef4257cd7622516931eb51,3.7127739961384987,4.24,2018-08-25,2017-11-16,1.84,14.09,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1
47648caee88ccfe951fbb27fbf7b4cbe,6.251508397224296,3.6666666666666665,2018-05-21,2018-04-03,8.333333333333334,20.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
478bfe564db21eeb44386606aa30b650,3.9589668337591775,4.666666666666667,2017-12-27,2017-10-08,3.3333333333333335,16.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47efca563408aae19bb7206c2d969ea9,5.155747786584284,4.083333333333333,2018-08-23,2018-01-05,6.5,35.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
47f55702f598c7c6cc8458b0fbc1c49a,4.139150641566944,3.0,2017-10-30,2017-09-15,1.0,17.95,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48162d548f5b1b11b9d29d1e01f75a61,4.97522397480844,3.795918367346939,2018-08-17,2017-01-26,4.153061224489796,17.22,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4830e40640734fc1c52cd21127c341d4,3.6920246457939903,4.085201793721973,2018-08-27,2017-07-25,2.1390134529147984,14.1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
48328ec9a579151d9cc6a86d4a59336c,7.002155954403621,2.0,2017-09-19,2017-09-19,1.0,97.78,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
483ca627d131e18f988349b1655c0acd,5.575949103146316,5.0,2018-03-27,2018-03-27,6.0,19.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48436dade18ac8b2bce089ec2a041202,4.259712912483197,3.95,2018-08-18,2017-03-15,2.64375,16.18,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
485452467ff670447e84a8370c3fc898,3.863193199301247,4.666666666666667,2018-03-01,2018-02-02,5.0,25.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4867209cb29b56b92893d7bde3ce8012,5.0106352940962555,4.0,2018-06-16,2018-06-16,1.0,19.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4869f7a5dfa277a7dca6462dcf3b52b2,5.184252736707979,4.096964586846543,2018-08-24,2017-03-07,4.010118043844857,16.36,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1
48985c61529077fa4f1e38bcff0f2ed3,4.829251318244833,4.428571428571429,2017-08-01,2017-01-31,2.2857142857142856,17.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48b6c3f4c6a93171da04b75313f2130f,4.9752503765631175,5.0,2018-04-25,2018-03-09,2.5,18.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48bad451945f5227341793478d6353ea,4.608222831916347,4.0,2017-12-26,2017-02-16,1.6666666666666667,15.57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48e5ee06fb2dc74df1c711a9b6dfac2a,2.9444389791664403,5.0,2018-02-03,2018-02-03,10.0,15.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48e954b2da4f6a750c844173b347ed40,4.147401220895479,4.166666666666667,2018-05-07,2018-04-09,2.6666666666666665,27.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48efc9d94a9834137efd9ea76b065a38,2.290444946194792,5.0,2017-01-26,2016-12-23,1.0,8.72,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
48fb026ed7455a42f5d3e9390ed5088e,3.7983757657292734,2.5,2017-12-04,2017-05-24,3.0833333333333335,17.09,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
49067458c68f7701fd334ce326accbe0,3.34328094972757,3.3684210526315788,2018-08-17,2017-09-27,1.8421052631578947,15.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4917cee8d902e13428c3ec4b1ca6f315,5.087112113352056,4.114285714285714,2018-08-17,2017-05-21,3.142857142857143,31.76,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
491a5ada3aa1678414e990262c4bbdc1,7.258412150595307,3.0,2017-04-05,2017-03-06,5.5,16.905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49383af7ab774e4e8f3000f49c83dc4b,4.00733318523247,4.583333333333333,2018-08-20,2018-04-27,2.25,22.97,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4965a7002cca77301c82d3f91b82e1a9,2.138889000323256,5.0,2018-04-21,2018-04-21,1.0,7.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
497709c2976a8fa308730a2dec5b0726,3.6375861597263857,5.0,2018-07-19,2018-07-19,1.0,9.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4978a02ea9c8be7a9b5480680f40334e,4.264131765086152,3.5789473684210527,2018-08-05,2018-03-21,3.0,12.79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
499185655c29ecfdbfe776ef7cf875b5,4.48863636973214,4.0,2018-06-02,2018-06-02,6.0,17.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4992e76a42cb3aad7a7047e0d3d7e729,3.378288901841531,3.9156626506024095,2018-08-13,2017-05-12,2.602409638554217,12.69,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
499ec63c58e51296c9cf57edcfe1c8a8,4.289890964941529,4.8,2018-06-03,2018-04-11,1.4,7.39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49cdc90518a4f82676b38b3c1aa43ff6,5.600361875174066,3.8,2018-08-28,2018-06-11,2.4,14.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
49e7217cfe4e427191c378ec626d8737,4.846337294771203,3.9285714285714284,2018-05-27,2017-05-20,4.357142857142857,23.52,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
49f8d2ea7b718d0ce587d34207caf2b4,5.009968405108552,5.0,2018-08-23,2018-08-23,3.0,15.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4a1917ef994878940e1fb03eeb787ad7,5.542500689375625,2.6666666666666665,2018-07-26,2018-06-19,1.0,25.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4a1f694197d05fe70026b016a7316b41,3.6516726243765905,4.391304347826087,2018-08-12,2018-02-17,1.9565217391304348,16.32,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4a23adac87cf538689fa600d976f78b2,4.90527477843843,4.333333333333333,2018-08-22,2018-08-18,5.0,8.21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4a3ca9315b744ce9f8e9374361493884,4.4893369604108235,3.7763341067285383,2018-08-27,2017-01-08,3.895127610208817,15.56,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
4a3ccda38b2129705f3fb522db62ca31,4.8760999179262425,3.783132530120482,2018-08-19,2017-09-13,3.3132530120481927,15.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
4a5b36211b1f51bf7eaa5c10a57fa483,4.935839906239309,5.0,2018-08-05,2018-08-05,1.0,16.07,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4a82168aaef173cbb6e46ae88728f919,4.796556546933004,4.0,2018-08-07,2018-07-13,5.25,27.34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4a82c4af97ffc0fb2dc26bfdc03b1842,3.7672582372358985,5.0,2017-08-15,2017-05-30,2.0,16.87,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4aba391bc3b88717ce08eb11e44937b2,5.296604234148165,3.935483870967742,2018-08-04,2017-02-02,3.6129032258064515,25.25,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4aba6a02a788d3ec81c03137144d9a80,4.498697941477575,5.0,2018-01-16,2018-01-16,10.0,15.38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4b0fdb526525f9890eb145bf1534640e,4.712448492883201,3.9047619047619047,2018-08-22,2018-02-25,3.9523809523809526,19.32,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
4b1eaadf791bdbbad8c4a35b65236d52,5.101789737806113,2.0,2017-03-18,2016-10-04,4.444444444444445,13.06,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4b39558c138930b9e5489c93b6df5fe3,5.348574331436231,4.6,2018-01-14,2017-11-15,6.6,22.12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4b5f66b7adcf57f1ecc0d3c07dd6b177,5.091702352244735,4.105263157894737,2018-07-25,2017-03-21,4.421052631578948,16.99,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4b90495391ac0bd181a80a459df1e718,5.5134287461649825,4.0,2016-10-05,2016-10-05,3.0,18.11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4b9750c8ad28220fe6702d4ecb7c898f,4.153601556882378,4.321739130434783,2018-08-27,2017-10-12,1.982608695652174,13.54,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
4b98b0428fc1932cc2514ef9ce2505e6,4.990248476574079,2.6,2017-11-16,2017-09-11,6.0,18.22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4ba52dfeba874da5b9ee7b17c7494f04,4.7553279217129765,4.363636363636363,2017-10-23,2017-07-31,3.5454545454545454,16.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4bc3d93e4a5f88a598d3d8ce4ae510b3,5.1298987149230735,1.0,2018-07-08,2018-07-08,2.0,19.28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4bcec44888b30ba9001234c534716d3f,3.29032145361019,4.666666666666667,2018-07-18,2018-01-06,1.1666666666666667,15.1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4bde6149c15cf7e177b36fa060dd6de8,4.380775852772229,5.0,2016-10-10,2016-10-07,2.0,16.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4be2e7f96b4fd749d52dff41f80e39dd,5.58724865840025,1.0,2016-10-05,2016-10-05,1.0,32.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4be6b962d83299498bae2190f95d6566,3.626961307707807,3.923076923076923,2018-08-12,2018-03-07,1.6923076923076923,13.82,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
4be9ae93c4fc0f41713d71a4194ee1b3,4.699570861409576,5.0,2018-08-17,2018-08-17,3.0,27.07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4bf2f4ee540798a61f9636d12cd9cc80,5.076901704353528,4.166666666666667,2018-08-09,2017-03-29,3.433333333333333,15.84,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
4bf658053d453036c70976bccb2c31b2,6.769675305076663,4.5,2017-05-18,2017-04-15,5.5,40.785,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4bfc7a4a1cf8d4d2121c27422d9e50b5,5.047608035234771,4.225,2018-08-22,2018-03-25,3.925,25.17,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
4c03b9dd4c11ee2cb35c96c49efc9420,4.840498522184611,4.02,2017-10-06,2017-05-04,4.14,16.67,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4c18691b6037662be2df78a765d98ab5,3.7069673642265273,3.838235294117647,2018-08-28,2018-02-25,2.235294117647059,16.32,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
4c1c7281388a33dd06daac44f9fadbd1,3.566031419503882,4.8,2018-06-20,2018-04-04,2.2,18.23,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
4c2b230173bb36f9b240f2b8ac11786e,3.7061217890147695,3.7327586206896552,2018-08-20,2017-02-14,1.4166666666666667,14.1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4c498c7345e89aebad651544829beca0,4.36817283612597,4.291666666666667,2018-08-16,2017-12-02,2.5208333333333335,12.92,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
4c4d546adf3c3868fe19c9ec6e9ffda9,3.590511123521624,3.6666666666666665,2018-08-16,2018-06-07,2.6666666666666665,13.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4c60877808f4318ef1107fbeb8f89afa,4.0598481264786255,4.0,2018-01-16,2017-12-01,3.5,16.315,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4c61e37f664c3c88aff092aa5ac779d7,4.368396294634889,3.25,2018-04-17,2018-03-10,1.375,15.315,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4c8545742faaf58fafd5fd14d25d75cf,6.477513424672773,4.5,2018-05-19,2018-03-15,7.5,48.955,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4c8b8048e33af2bf94f2eb547746a916,4.077856156557301,3.111111111111111,2018-08-24,2017-08-22,2.740740740740741,16.11,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1
4cc43a222a0f94910728b62b97a8c5f8,4.686750172980514,3.0,2018-01-31,2018-01-31,1.0,12.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4cc4fd4fdd406a85bbdc1f824b731bd7,5.59838492127545,5.0,2018-02-26,2018-02-26,10.0,15.62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4ce6e5f6c52515177e18c1c9361d8677,5.423186348593906,3.0,2018-07-16,2018-07-16,5.0,25.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4ce8b55b4bfa4659184e7becc1fba3f2,4.580575063892706,3.0,2018-04-29,2018-04-23,3.0,29.935000000000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4cf490a58259286ada5ba8525ba9e84a,5.035745745755386,3.125,2017-11-23,2017-03-14,3.875,16.185000000000002,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4d0041cdbe51b4617d95c70b19decc74,6.00234351296588,4.5,2018-07-31,2018-05-10,6.0,23.625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4d232b78ab7ef10393dc3807d827bc0d,5.673561387059444,4.4,2018-08-15,2018-07-22,4.8,35.64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4d600e08ecbe08258c79e536c5a42fee,6.268084210506612,4.0,2017-03-15,2016-10-06,5.25,20.490000000000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4d6d651bd7684af3fffabd5f08d12e5a,4.606050091629614,4.164648910411622,2018-08-23,2017-04-25,2.3801452784503634,18.73,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
4d6fb82c629c7a5028bfd973c07b05e0,4.9344739331306915,2.0,2017-02-28,2017-02-22,6.5,24.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4d8809767a5bafe22909c77951fb6b41,3.912023005428146,5.0,2017-10-25,2017-10-25,1.0,8.72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4d9fea3499bdc22aa4da4e339365f215,4.567152810850091,5.0,2018-07-04,2018-02-17,4.5,15.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4da0e408c99d2fdc2126dc9fce518060,3.902280019669573,4.523809523809524,2018-08-13,2017-01-14,2.0476190476190474,16.11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4dab98ca6cd6d3df586203cefd28a042,5.042779747422823,5.0,2018-03-05,2018-03-05,1.0,18.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4dbd95a08b31ede5c82d3f861cb1ce1a,4.646656027287891,3.5,2017-11-14,2017-05-21,2.3333333333333335,24.335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4dc2e811a1760953cb7c6a590b498943,5.1647859739235145,5.0,2018-08-20,2018-08-20,10.0,24.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4dc646b9b9e8e411ef48ba000ea3ac6f,4.057822198113821,2.4,2018-08-16,2018-02-03,1.6,12.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4ddeb3e828550cddc8d45c8bc36ab2d1,5.0238805208462765,5.0,2017-03-15,2017-03-15,1.0,12.45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4de6e4ba574aa9dfdc824bc44dc47fdd,3.163991610534403,4.066666666666666,2018-07-05,2018-01-09,1.8,15.3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
4deebb3199eeafb282ae33229144f94b,4.961365675354689,3.4,2018-07-28,2018-01-14,1.6,30.57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4e06067cc08b3f41d837768d392c3ee3,2.7554308356051873,4.191489361702128,2018-08-04,2017-07-16,1.9574468085106382,14.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4e0d109ccfba9a1151c103049880c857,4.897300664433917,3.0,2018-05-31,2017-11-24,5.5,33.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4e17c65a516f69d023a2ae78b84f28d6,4.172969614961449,4.081081081081081,2018-08-26,2017-03-13,3.1621621621621623,15.21,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
4e2627090e6e5b9fabba883a37897683,3.686376323895818,1.0,2018-02-26,2018-01-14,1.8,14.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
